,game1,game2,home_x,away_x,away_win
12678,41728,43310,-7.0,1.0,1.0
12679,41729,42898,8.0,12.0,1.0
12680,41731,43075,-17.0,-25.0,0.0
12681,41732,42949,1.0,8.0,1.0
12682,41733,42408,20.0,-8.0,0.0
12683,41734,43019,-4.0,2.0,1.0
12684,41735,42788,-19.0,-13.0,0.0
12685,41736,43092,18.0,2.0,1.0
12686,41737,43093,5.0,17.0,1.0
12687,41738,43094,-4.0,-4.0,0.0
12688,41741,42957,-9.0,-18.0,0.0
12689,41742,42645,7.0,-9.0,0.0
12690,41743,42906,4.0,11.0,1.0
12691,41744,43098,1.0,4.0,1.0
12692,41745,42991,-7.0,-38.0,0.0
12693,41746,43407,-3.0,4.0,1.0
12694,41747,43232,-12.0,-11.0,0.0
12695,41748,43100,11.0,-18.0,0.0
12696,41749,43057,10.0,-11.0,0.0
12697,41750,43059,-13.0,-2.0,0.0
12698,41751,42363,15.0,8.0,1.0
12699,41752,43635,4.0,-4.0,0.0
12700,41756,42996,4.0,-3.0,0.0
12701,41757,42674,-20.0,-22.0,0.0
12702,41758,42867,2.0,-17.0,0.0
12703,41761,42679,-6.0,-6.0,0.0
12704,41762,43294,8.0,14.0,1.0
12705,41763,43296,10.0,-12.0,0.0
12706,41764,42608,4.0,5.0,1.0
12707,41765,42985,-19.0,-14.0,0.0
12708,41767,43297,-13.0,-12.0,0.0
12709,41768,43300,-5.0,-14.0,0.0
12710,41770,43338,2.0,-4.0,0.0
12711,41771,43158,8.0,-6.0,0.0
12712,41773,42993,-2.0,-15.0,0.0
12713,41774,42515,-14.0,-2.0,0.0
12714,41775,43131,-3.0,13.0,1.0
12715,41777,43185,3.0,-5.0,0.0
12716,41778,42874,-4.0,15.0,1.0
12717,41779,42702,-4.0,-8.0,0.0
12718,41781,42665,22.0,-15.0,0.0
12719,41782,42708,13.0,8.0,1.0
12720,41783,42965,11.0,7.0,1.0
12721,41784,42956,16.0,-16.0,0.0
12722,41785,43011,12.0,8.0,1.0
12723,41786,42401,4.0,1.0,1.0
12724,41787,43190,12.0,7.0,1.0
12725,41788,42095,-6.0,-8.0,0.0
12726,41790,43360,10.0,-6.0,0.0
12727,41791,42278,-14.0,-22.0,0.0
12728,41792,43322,13.0,11.0,1.0
12729,41793,42878,35.0,22.0,1.0
12730,41794,42983,5.0,-2.0,0.0
12731,41795,42846,10.0,-20.0,0.0
12732,41796,42280,5.0,5.0,1.0
12733,41797,42883,6.0,-12.0,0.0
12734,41799,43020,-5.0,-13.0,0.0
12735,41800,42852,-39.0,-14.0,0.0
12736,41801,43251,1.0,-9.0,0.0
12737,41802,43233,-10.0,-3.0,0.0
12738,41803,43335,1.0,6.0,1.0
12739,41804,43025,23.0,25.0,1.0
12740,41805,43189,11.0,-6.0,0.0
12741,41806,42854,5.0,-15.0,0.0
12742,41807,43030,4.0,2.0,1.0
12743,41808,43437,-24.0,-16.0,0.0
12744,41809,42971,24.0,-17.0,0.0
12745,41810,42861,-29.0,12.0,1.0
12746,41811,43438,4.0,4.0,1.0
12747,41812,43439,-13.0,-32.0,0.0
12748,41814,42884,6.0,9.0,1.0
12749,41815,42932,7.0,-1.0,0.0
12750,41816,42930,-3.0,-11.0,0.0
12751,41817,42781,3.0,-4.0,0.0
12752,41818,43141,24.0,17.0,1.0
12753,41820,43132,-3.0,4.0,1.0
12754,41821,43144,-2.0,3.0,1.0
12755,41823,43043,20.0,17.0,1.0
12756,41825,43354,-10.0,-5.0,0.0
12757,41826,42935,-9.0,-25.0,0.0
12758,41827,42913,16.0,-6.0,0.0
12759,41828,43203,28.0,30.0,1.0
12760,41829,42939,24.0,-2.0,0.0
12761,41830,42052,23.0,-27.0,0.0
12762,41831,43050,1.0,5.0,1.0
12763,41832,43204,26.0,9.0,1.0
12764,41833,43053,4.0,2.0,1.0
12765,41834,42348,14.0,-11.0,0.0
12766,41835,42415,-19.0,4.0,1.0
12767,41836,42755,15.0,11.0,1.0
12768,41837,43364,-13.0,-20.0,0.0
12769,41838,42923,-5.0,8.0,1.0
12770,41841,42942,-5.0,-14.0,0.0
12771,41843,42053,-5.0,-7.0,0.0
12772,41845,42594,-1.0,-24.0,0.0
12773,41846,42138,3.0,-2.0,0.0
12774,41847,43010,5.0,-6.0,0.0
12775,41848,43069,21.0,8.0,1.0
12776,41849,42977,3.0,-7.0,0.0
12777,41850,43379,24.0,3.0,1.0
12778,41851,42411,3.0,-15.0,0.0
12779,41852,43381,-20.0,-6.0,0.0
12780,41853,43072,15.0,28.0,1.0
12781,41854,43073,5.0,5.0,1.0
12782,41855,42108,17.0,-7.0,0.0
12783,41856,42946,-11.0,-13.0,0.0
12784,41857,42948,-13.0,-5.0,0.0
12785,41858,43145,-9.0,3.0,1.0
12786,41859,43077,14.0,10.0,1.0
12787,41860,43076,-11.0,8.0,1.0
12788,41861,42538,-6.0,-35.0,0.0
12789,41862,42952,-6.0,4.0,1.0
12790,41863,43080,10.0,4.0,1.0
12791,41864,42779,-12.0,-35.0,0.0
12792,41865,43262,4.0,7.0,1.0
12793,41866,43004,14.0,-11.0,0.0
12794,41868,43089,-10.0,-8.0,0.0
12795,41869,43215,9.0,12.0,1.0
12796,41870,42955,2.0,9.0,1.0
12797,41871,43095,-6.0,-20.0,0.0
12798,41873,43394,18.0,-12.0,0.0
12799,41875,42964,-12.0,-9.0,0.0
12800,41876,42740,14.0,-20.0,0.0
12801,41877,42870,-15.0,-22.0,0.0
12802,41878,43274,10.0,7.0,1.0
12803,41879,43193,-17.0,-13.0,0.0
12804,41880,43167,-2.0,-3.0,0.0
12805,41881,42963,13.0,-29.0,0.0
12806,41882,42729,15.0,-2.0,0.0
12807,41884,42198,4.0,-8.0,0.0
12808,41885,42638,8.0,7.0,1.0
12809,41886,43319,-9.0,3.0,1.0
12810,41887,43054,-9.0,1.0,1.0
12811,41889,43213,3.0,23.0,1.0
12812,41890,43126,19.0,-2.0,0.0
12813,41891,42812,-16.0,-4.0,0.0
12814,41892,43263,27.0,-19.0,0.0
12815,41893,43219,-1.0,-5.0,0.0
12816,41894,43221,20.0,13.0,1.0
12817,41895,43115,-3.0,-11.0,0.0
12818,41898,42800,11.0,7.0,1.0
12819,41899,42817,21.0,25.0,1.0
12820,41900,42689,3.0,1.0,1.0
12821,41902,42312,16.0,4.0,1.0
12822,41903,43375,-7.0,11.0,1.0
12823,41904,42364,-9.0,14.0,1.0
12824,41905,42786,-20.0,2.0,1.0
12825,41906,43363,1.0,-1.0,0.0
12826,41908,43117,15.0,-8.0,0.0
12827,41909,42547,6.0,-9.0,0.0
12828,41910,42326,20.0,-2.0,0.0
12829,41911,42849,17.0,23.0,1.0
12830,41912,43256,2.0,-20.0,0.0
12831,41913,43128,19.0,1.0,1.0
12832,41915,42579,29.0,8.0,1.0
12833,41916,42525,8.0,-2.0,0.0
12834,41918,43341,-13.0,-4.0,0.0
12835,41919,43137,15.0,3.0,1.0
12836,41921,42527,2.0,13.0,1.0
12837,41923,42529,-12.0,-8.0,0.0
12838,41924,43494,-6.0,17.0,1.0
12839,41925,43367,-2.0,-9.0,0.0
12840,41927,43147,-12.0,-43.0,0.0
12841,41929,43149,21.0,10.0,1.0
12842,41930,42232,3.0,7.0,1.0
12843,41931,43376,-7.0,-34.0,0.0
12844,41932,43155,7.0,-16.0,0.0
12845,41934,43154,7.0,2.0,1.0
12846,41935,42473,-22.0,-20.0,0.0
12847,41936,43270,15.0,6.0,1.0
12848,41937,42862,-18.0,6.0,1.0
12849,41939,43123,-13.0,-3.0,0.0
12850,41941,43705,17.0,-9.0,0.0
12851,41942,42927,-50.0,-17.0,0.0
12852,41943,43105,-13.0,-11.0,0.0
12853,41944,43329,8.0,-10.0,0.0
12854,41947,43107,11.0,2.0,1.0
12855,41948,42943,4.0,8.0,1.0
12856,41950,43176,15.0,7.0,1.0
12857,41951,42446,-4.0,2.0,1.0
12858,41953,43180,15.0,-26.0,0.0
12859,41954,42801,3.0,-11.0,0.0
12860,41955,42980,-22.0,-22.0,0.0
12861,41956,42987,1.0,12.0,1.0
12862,41957,42494,26.0,8.0,1.0
12863,41958,43313,4.0,4.0,1.0
12864,41959,43009,29.0,2.0,1.0
12865,41960,43181,4.0,-8.0,0.0
12866,41961,43013,-15.0,-19.0,0.0
12867,41963,42589,10.0,-15.0,0.0
12868,41964,43191,-7.0,-8.0,0.0
12869,41965,42578,19.0,20.0,1.0
12870,41967,42194,11.0,-9.0,0.0
12871,41968,43332,-5.0,-16.0,0.0
12872,41969,42763,4.0,-16.0,0.0
12873,41970,43195,-22.0,-20.0,0.0
12874,41971,43026,1.0,-9.0,0.0
12875,41972,42583,13.0,6.0,1.0
12876,41973,43484,5.0,-5.0,0.0
12877,41974,43138,-2.0,-14.0,0.0
12878,41975,43350,30.0,2.0,1.0
12879,41976,43201,-12.0,-14.0,0.0
12880,41977,42405,14.0,-16.0,0.0
12881,41979,43052,-12.0,-37.0,0.0
12882,41981,43648,-2.0,4.0,1.0
12883,41982,43172,12.0,4.0,1.0
12884,41984,43210,-8.0,-19.0,0.0
12885,41985,42858,17.0,10.0,1.0
12886,41988,42561,-30.0,-10.0,0.0
12887,41989,43419,-1.0,-3.0,0.0
12888,41991,43283,-19.0,-2.0,0.0
12889,41992,43285,-8.0,-21.0,0.0
12890,41993,42366,13.0,12.0,1.0
12891,41994,42718,-6.0,1.0,1.0
12892,41995,43292,-18.0,-21.0,0.0
12893,41996,43101,15.0,-26.0,0.0
12894,41997,42984,-26.0,-13.0,0.0
12895,41998,42799,-10.0,-53.0,0.0
12896,42001,42310,-7.0,-14.0,0.0
12897,42003,43366,1.0,-11.0,0.0
12898,42007,43161,15.0,-12.0,0.0
12899,42008,42351,3.0,-14.0,0.0
12900,42010,42523,8.0,-4.0,0.0
12901,42013,43237,-1.0,2.0,1.0
12902,42015,43135,2.0,-11.0,0.0
12903,42016,43151,8.0,-7.0,0.0
12904,42017,42739,18.0,3.0,1.0
12905,42018,43245,9.0,-5.0,0.0
12906,42019,43307,9.0,-12.0,0.0
12907,42020,43388,10.0,-10.0,0.0
12908,42021,43286,13.0,-38.0,0.0
12909,42022,43106,-11.0,-7.0,0.0
12910,42023,43129,14.0,-17.0,0.0
12911,42024,42362,-21.0,-5.0,0.0
12912,42025,43368,-4.0,-1.0,0.0
12913,42028,43148,-3.0,-19.0,0.0
12914,42031,43326,10.0,-13.0,0.0
12915,42033,43174,3.0,11.0,1.0
12916,42034,43385,22.0,13.0,1.0
12917,42035,43257,-6.0,-1.0,0.0
12918,42036,43441,5.0,-1.0,0.0
12919,42037,43387,6.0,3.0,1.0
12920,42038,42343,5.0,4.0,1.0
12921,42039,42308,-4.0,6.0,1.0
12922,42042,43429,17.0,-1.0,0.0
12923,42044,43253,4.0,-2.0,0.0
12924,42046,43339,-8.0,13.0,1.0
12925,42047,42979,4.0,8.0,1.0
12926,42048,42783,2.0,-23.0,0.0
12927,42049,42692,10.0,10.0,1.0
12928,42051,43340,18.0,17.0,1.0
12929,42054,43378,5.0,-7.0,0.0
12930,42055,42990,6.0,-11.0,0.0
12931,42057,43216,-13.0,-14.0,0.0
12932,42058,43240,-3.0,1.0,1.0
12933,42059,42670,2.0,32.0,1.0
12934,42060,42626,15.0,-13.0,0.0
12935,42061,43290,-9.0,-19.0,0.0
12936,42062,42960,15.0,30.0,1.0
12937,42063,43316,20.0,-12.0,0.0
12938,42064,42372,18.0,2.0,1.0
12939,42065,43255,-7.0,16.0,1.0
12940,42066,43000,1.0,-12.0,0.0
12941,42067,42555,7.0,-3.0,0.0
12942,42068,42683,-5.0,-1.0,0.0
12943,42069,43423,14.0,8.0,1.0
12944,42070,42684,8.0,1.0,1.0
12945,42071,43483,-5.0,-17.0,0.0
12946,42072,42986,12.0,1.0,1.0
12947,42073,43298,-24.0,-34.0,0.0
12948,42074,43331,15.0,-5.0,0.0
12949,42076,43166,15.0,-10.0,0.0
12950,42079,43070,14.0,-6.0,0.0
12951,42080,43306,-7.0,-35.0,0.0
12952,42082,43029,11.0,-18.0,0.0
12953,42084,43311,-17.0,-39.0,0.0
12954,42085,42380,19.0,-18.0,0.0
12955,42087,42917,-17.0,-18.0,0.0
12956,42088,42397,29.0,7.0,1.0
12957,42089,43657,-2.0,5.0,1.0
12958,42090,43405,-2.0,-1.0,0.0
12959,42092,43012,-3.0,-6.0,0.0
12960,42093,42848,15.0,17.0,1.0
12961,42094,42966,-13.0,-18.0,0.0
12962,42096,43320,-12.0,-4.0,0.0
12963,42098,42577,11.0,6.0,1.0
12964,42100,43344,-8.0,11.0,1.0
12965,42101,43230,-9.0,-16.0,0.0
12966,42104,43130,4.0,9.0,1.0
12967,42105,43090,13.0,-2.0,0.0
12968,42106,43493,2.0,2.0,1.0
12969,42109,43287,15.0,-4.0,0.0
12970,42110,42882,-8.0,-10.0,0.0
12971,42111,42875,-1.0,4.0,1.0
12972,42112,43497,8.0,6.0,1.0
12973,42113,42730,3.0,5.0,1.0
12974,42114,43275,22.0,1.0,1.0
12975,42115,43276,11.0,26.0,1.0
12976,42116,43342,-2.0,-3.0,0.0
12977,42117,43343,1.0,17.0,1.0
12978,42119,42500,10.0,7.0,1.0
12979,42120,43349,22.0,3.0,1.0
12980,42121,43477,-1.0,9.0,1.0
12981,42122,43244,24.0,-4.0,0.0
12982,42123,42628,-17.0,-4.0,0.0
12983,42125,43351,37.0,25.0,1.0
12984,42126,42499,10.0,-12.0,0.0
12985,42127,42438,-19.0,-27.0,0.0
12986,42128,42590,-19.0,-10.0,0.0
12987,42129,43348,-3.0,7.0,1.0
12988,42130,43733,19.0,12.0,1.0
12989,42131,42891,-3.0,-20.0,0.0
12990,42132,43506,-11.0,-12.0,0.0
12991,42133,43031,11.0,-6.0,0.0
12992,42139,43247,-17.0,-33.0,0.0
12993,42140,43312,1.0,-10.0,0.0
12994,42142,43669,24.0,-14.0,0.0
12995,42143,43370,13.0,2.0,1.0
12996,42144,43718,29.0,17.0,1.0
12997,42145,43362,-4.0,4.0,1.0
12998,42146,43065,-13.0,-7.0,0.0
12999,42147,43066,22.0,10.0,1.0
13000,42151,43170,15.0,4.0,1.0
13001,42152,43250,-3.0,-12.0,0.0
13002,42153,42532,-5.0,-12.0,0.0
13003,42155,43377,1.0,-5.0,0.0
13004,42156,42664,-5.0,-20.0,0.0
13005,42157,42639,-2.0,-13.0,0.0
13006,42158,43252,14.0,-9.0,0.0
13007,42159,43239,-1.0,5.0,1.0
13008,42160,43396,12.0,-4.0,0.0
13009,42162,43383,39.0,32.0,1.0
13010,42163,43246,4.0,-6.0,0.0
13011,42164,43258,18.0,-12.0,0.0
13012,42165,43399,-6.0,1.0,1.0
13013,42167,43308,5.0,-16.0,0.0
13014,42168,43365,21.0,-11.0,0.0
13015,42169,42477,15.0,-4.0,0.0
13016,42170,43346,16.0,-15.0,0.0
13017,42171,43482,1.0,-5.0,0.0
13018,42173,43651,21.0,-1.0,0.0
13019,42176,43284,-4.0,3.0,1.0
13020,42177,43518,2.0,6.0,1.0
13021,42179,43397,1.0,-6.0,0.0
13022,42180,43266,13.0,9.0,1.0
13023,42183,42903,24.0,14.0,1.0
13024,42185,42490,-5.0,-15.0,0.0
13025,42187,42962,13.0,-10.0,0.0
13026,42188,43486,-2.0,6.0,1.0
13027,42190,42382,-19.0,-9.0,0.0
13028,42191,42647,30.0,-3.0,0.0
13029,42192,43532,-13.0,-2.0,0.0
13030,42193,42619,-1.0,-2.0,0.0
13031,42197,43451,-9.0,19.0,1.0
13032,42199,43445,-16.0,3.0,1.0
13033,42201,42947,12.0,-20.0,0.0
13034,42203,43222,-17.0,-14.0,0.0
13035,42207,43421,1.0,-12.0,0.0
13036,42215,43228,16.0,5.0,1.0
13037,42216,43673,1.0,-17.0,0.0
13038,42217,43280,5.0,-7.0,0.0
13039,42220,42584,-9.0,-3.0,0.0
13040,42225,42752,3.0,2.0,1.0
13041,42227,43024,-4.0,4.0,1.0
13042,42230,43404,-1.0,3.0,1.0
13043,42235,43447,-1.0,-19.0,0.0
13044,42236,43382,17.0,15.0,1.0
13045,42238,42776,13.0,11.0,1.0
13046,42239,43455,14.0,-4.0,0.0
13047,42241,43452,5.0,20.0,1.0
13048,42244,43178,24.0,2.0,1.0
13049,42246,42890,5.0,-9.0,0.0
13050,42248,43182,-14.0,-21.0,0.0
13051,42249,43613,25.0,8.0,1.0
13052,42254,43143,3.0,8.0,1.0
13053,42256,42802,10.0,-9.0,0.0
13054,42257,43243,11.0,2.0,1.0
13055,42259,43513,-19.0,-3.0,0.0
13056,42260,42970,2.0,13.0,1.0
13057,42261,43177,6.0,3.0,1.0
13058,42263,43491,23.0,-17.0,0.0
13059,42266,43301,25.0,28.0,1.0
13060,42267,42690,-5.0,-10.0,0.0
13061,42269,43502,6.0,-15.0,0.0
13062,42271,43206,-6.0,1.0,1.0
13063,42272,43610,30.0,-2.0,0.0
13064,42275,43473,9.0,-14.0,0.0
13065,42276,42573,-1.0,-6.0,0.0
13066,42277,42710,-5.0,-7.0,0.0
13067,42281,43711,9.0,-25.0,0.0
13068,42282,43333,12.0,19.0,1.0
13069,42283,43495,-4.0,-27.0,0.0
13070,42284,42794,4.0,-5.0,0.0
13071,42287,43033,-4.0,-28.0,0.0
13072,42289,42744,5.0,-4.0,0.0
13073,42291,43503,1.0,3.0,1.0
13074,42292,43045,-17.0,-40.0,0.0
13075,42293,42831,3.0,24.0,1.0
13076,42295,43416,-3.0,-10.0,0.0
13077,42296,43515,-17.0,-16.0,0.0
13078,42297,43156,-19.0,-7.0,0.0
13079,42299,43391,-16.0,-4.0,0.0
13080,42300,43519,7.0,7.0,1.0
13081,42301,43684,-8.0,-15.0,0.0
13082,42303,43521,8.0,3.0,1.0
13083,42304,43522,5.0,1.0,1.0
13084,42305,42974,-6.0,-17.0,0.0
13085,42309,42610,-6.0,-32.0,0.0
13086,42311,43184,17.0,38.0,1.0
13087,42315,42824,3.0,-37.0,0.0
13088,42316,42706,16.0,15.0,1.0
13089,42317,42865,2.0,-26.0,0.0
13090,42320,42622,1.0,15.0,1.0
13091,42328,43643,-2.0,-13.0,0.0
13092,42330,43646,-9.0,-16.0,0.0
13093,42331,42749,15.0,7.0,1.0
13094,42333,42632,12.0,18.0,1.0
13095,42334,42805,-25.0,-12.0,0.0
13096,42336,42764,-12.0,-30.0,0.0
13097,42337,43645,5.0,-9.0,0.0
13098,42339,42682,-22.0,13.0,1.0
13099,42341,43517,-4.0,-19.0,0.0
13100,42346,42648,-16.0,-17.0,0.0
13101,42353,43650,2.0,-22.0,0.0
13102,42354,43614,-15.0,-21.0,0.0
13103,42355,43457,7.0,-2.0,0.0
13104,42356,43625,-2.0,-32.0,0.0
13105,42357,43293,-12.0,7.0,1.0
13106,42358,43538,5.0,10.0,1.0
13107,42359,43637,-5.0,-16.0,0.0
13108,42360,43638,-19.0,-26.0,0.0
13109,42361,43647,-11.0,-5.0,0.0
13110,42365,43599,26.0,9.0,1.0
13111,42367,42944,14.0,-9.0,0.0
13112,42373,42814,-2.0,-12.0,0.0
13113,42375,43426,11.0,-5.0,0.0
13114,42378,42685,-2.0,-24.0,0.0
13115,42383,43577,10.0,-17.0,0.0
13116,42384,42687,-10.0,-19.0,0.0
13117,42385,43572,-20.0,-2.0,0.0
13118,42388,42999,31.0,10.0,1.0
13119,42391,42847,3.0,2.0,1.0
13120,42393,42705,11.0,18.0,1.0
13121,42395,42655,26.0,27.0,1.0
13122,42396,43474,14.0,-14.0,0.0
13123,42398,43581,9.0,-32.0,0.0
13124,42399,43604,10.0,-6.0,0.0
13125,42403,42850,19.0,-14.0,0.0
13126,42416,42766,-5.0,13.0,1.0
13127,42425,43580,-9.0,-8.0,0.0
13128,42432,43466,13.0,3.0,1.0
13129,42436,43467,-20.0,-6.0,0.0
13130,42439,43551,-8.0,-13.0,0.0
13131,42441,43587,-12.0,-30.0,0.0
13132,42443,42658,10.0,-3.0,0.0
13133,42444,43588,-16.0,-16.0,0.0
13134,42448,42662,-17.0,-20.0,0.0
13135,42452,43084,-2.0,8.0,1.0
13136,42454,42760,-8.0,-9.0,0.0
13137,42456,43242,3.0,-6.0,0.0
13138,42459,42663,-4.0,-19.0,0.0
13139,42460,43552,13.0,-19.0,0.0
13140,42461,43150,-6.0,-12.0,0.0
13141,42462,43666,32.0,34.0,1.0
13142,42463,43667,10.0,9.0,1.0
13143,42464,43665,19.0,-2.0,0.0
13144,42468,43671,-4.0,-22.0,0.0
13145,42487,43686,-9.0,-18.0,0.0
13146,42492,43685,27.0,-13.0,0.0
13147,42493,43615,-14.0,-35.0,0.0
13148,42502,42961,-1.0,8.0,1.0
13149,42510,43450,15.0,-9.0,0.0
13150,42526,43697,10.0,-16.0,0.0
13151,42536,42774,9.0,5.0,1.0
13152,42546,43187,-16.0,16.0,1.0
13153,42550,43411,13.0,5.0,1.0
13154,42558,42807,-5.0,-17.0,0.0
13155,42586,43299,-14.0,6.0,1.0
13156,42597,43380,15.0,15.0,1.0
13157,42631,43444,21.0,13.0,1.0
13158,42636,42922,2.0,-10.0,0.0
13159,42637,42969,-7.0,-8.0,0.0
13160,42642,43112,-4.0,3.0,1.0
13161,42653,43291,-4.0,-3.0,0.0
13162,42654,43302,13.0,4.0,1.0
13163,42660,43355,30.0,41.0,1.0
13164,42661,43359,28.0,10.0,1.0
13165,42672,43480,-1.0,-7.0,0.0
13166,42686,43612,16.0,19.0,1.0
13167,42688,43271,1.0,2.0,1.0
13168,42703,43470,6.0,-4.0,0.0
13169,42711,43695,3.0,2.0,1.0
13170,42713,43142,17.0,-3.0,0.0
13171,42715,43449,-3.0,4.0,1.0
13172,42721,43435,50.0,20.0,1.0
13173,42748,43277,35.0,40.0,1.0
13174,42751,43278,26.0,10.0,1.0
13175,42754,43345,-1.0,17.0,1.0
13176,42759,43392,2.0,-10.0,0.0
13177,42761,43371,24.0,3.0,1.0
13178,42762,43067,10.0,4.0,1.0
13179,42796,43281,-8.0,-2.0,0.0
13180,42828,43082,-4.0,12.0,1.0
13181,42855,43412,13.0,-2.0,0.0
13182,42868,43430,4.0,-2.0,0.0
13183,42873,43049,15.0,-3.0,0.0
13184,42879,43018,-12.0,-14.0,0.0
13185,42888,43440,-2.0,-28.0,0.0
13186,42892,43398,14.0,-4.0,0.0
13187,42908,43679,11.0,-14.0,0.0
13188,42928,43462,-7.0,-27.0,0.0
13189,42945,43248,17.0,-33.0,0.0
13190,42954,43264,-2.0,-31.0,0.0
13191,42958,43318,9.0,-11.0,0.0
13192,43023,43632,6.0,-19.0,0.0
13193,43044,43636,5.0,-2.0,0.0
13194,43048,43463,6.0,-8.0,0.0
13195,43063,43509,2.0,-14.0,0.0
13196,43064,43660,29.0,34.0,1.0
13197,43099,43511,2.0,-16.0,0.0
13198,43148,43414,19.0,-19.0,0.0
13199,43417,43609,1.0,-24.0,0.0
13200,42082,43428,11.0,2.0,1.0
13201,42023,43433,14.0,-7.0,0.0
13202,43090,43434,2.0,-16.0,0.0
13203,41205,43443,-11.0,-1.0,0.0
13204,42621,43465,5.0,-1.0,0.0
13205,43243,43469,-2.0,-11.0,0.0
13206,40951,43489,11.0,29.0,1.0
13207,43235,43498,-4.0,-5.0,0.0
13208,41206,43507,22.0,10.0,1.0
13209,43217,43525,14.0,10.0,1.0
13210,42494,43528,-8.0,-33.0,0.0
13211,41228,43535,3.0,-3.0,0.0
13212,43031,43541,6.0,7.0,1.0
13213,41429,43546,8.0,-2.0,0.0
13214,41426,43550,7.0,-2.0,0.0
13215,41246,43565,-8.0,-7.0,0.0
13216,43432,43567,16.0,-23.0,0.0
13217,42506,43568,11.0,5.0,1.0
13218,42207,43569,1.0,-5.0,0.0
13219,42983,43570,2.0,2.0,1.0
13220,41875,43574,-12.0,-9.0,0.0
13221,42739,43586,-3.0,21.0,1.0
13222,42904,43594,19.0,-1.0,0.0
13223,42797,43595,-5.0,-7.0,0.0
13224,41715,43600,9.0,-12.0,0.0
13225,41340,43602,29.0,-16.0,0.0
13226,41748,43616,11.0,-20.0,0.0
13227,43279,43630,-5.0,4.0,1.0
13228,42969,43661,8.0,-6.0,0.0
13229,43455,43678,4.0,-25.0,0.0
13230,43263,43681,19.0,6.0,1.0
13231,41116,43689,-7.0,-7.0,0.0
13232,41814,43701,6.0,14.0,1.0
13233,41019,43710,-18.0,-3.0,0.0
13234,43264,43712,31.0,3.0,1.0
13235,42282,43715,12.0,11.0,1.0
13236,41953,43721,15.0,-14.0,0.0
13237,41032,43722,-3.0,-8.0,0.0
13238,41042,43723,-2.0,-28.0,0.0
13239,41976,43724,-12.0,-16.0,0.0
13240,43349,43732,-3.0,-19.0,0.0
13241,42025,43735,-4.0,-1.0,0.0
13242,41230,43736,10.0,-14.0,0.0
13243,42020,43737,10.0,-11.0,0.0
13244,42926,43749,-10.0,-9.0,0.0
13245,43251,43750,9.0,-19.0,0.0
13246,43038,43752,-1.0,-7.0,0.0
13247,40196,43755,-5.0,3.0,1.0
13248,43365,43764,11.0,-11.0,0.0
13249,42737,43771,42.0,-5.0,0.0
13250,41110,43783,4.0,-23.0,0.0
13251,41603,43787,20.0,20.0,1.0
13252,43718,43794,-17.0,-30.0,0.0
13253,41885,43795,8.0,17.0,1.0
13254,42038,43800,5.0,36.0,1.0
13255,41784,43804,16.0,-6.0,0.0
13256,41851,43813,3.0,-1.0,0.0
13257,43371,43822,-3.0,-1.0,0.0
13258,42650,43831,-3.0,-22.0,0.0
13259,42941,43835,11.0,-14.0,0.0
13260,43922,46487,-11.0,-3.0,0.0
13261,43935,44608,-18.0,-21.0,0.0
13262,43942,44600,25.0,-8.0,0.0
13263,43944,44409,2.0,-6.0,0.0
13264,43979,45526,13.0,-11.0,0.0
13265,43987,46329,14.0,-2.0,0.0
13266,44002,44741,-20.0,-10.0,0.0
13267,44013,44119,-6.0,-7.0,0.0
13268,44030,47550,-27.0,-40.0,0.0
13269,44031,45993,-9.0,-17.0,0.0
13270,44039,44504,10.0,-12.0,0.0
13271,44086,45013,12.0,-3.0,0.0
13272,44104,45132,-6.0,8.0,1.0
13273,44111,44845,-8.0,-52.0,0.0
13274,44160,45716,13.0,15.0,1.0
13275,44161,44603,7.0,-13.0,0.0
13276,44177,46357,-3.0,-24.0,0.0
13277,44187,47028,11.0,10.0,1.0
13278,44203,44266,18.0,12.0,1.0
13279,44204,45385,10.0,-3.0,0.0
13280,44218,44771,-17.0,-5.0,0.0
13281,44222,46726,19.0,15.0,1.0
13282,44229,45911,6.0,-12.0,0.0
13283,44268,45455,-4.0,-2.0,0.0
13284,44274,47220,-10.0,-19.0,0.0
13285,44315,46702,4.0,-16.0,0.0
13286,44319,47562,25.0,13.0,1.0
13287,44325,46259,-2.0,-28.0,0.0
13288,44326,46392,2.0,8.0,1.0
13289,44332,47097,-20.0,-20.0,0.0
13290,44358,45114,7.0,5.0,1.0
13291,44370,47382,-39.0,-27.0,0.0
13292,44372,47548,19.0,-6.0,0.0
13293,44377,44560,-17.0,-2.0,0.0
13294,44382,44901,11.0,-4.0,0.0
13295,44384,44681,5.0,3.0,1.0
13296,44401,47323,2.0,-17.0,0.0
13297,44404,47351,8.0,6.0,1.0
13298,44405,44622,16.0,1.0,1.0
13299,44420,45366,4.0,21.0,1.0
13300,44427,47519,-7.0,-18.0,0.0
13301,44435,44689,-15.0,7.0,1.0
13302,44489,44815,11.0,-10.0,0.0
13303,44499,47535,20.0,13.0,1.0
13304,44509,47397,3.0,11.0,1.0
13305,44513,47460,-14.0,16.0,1.0
13306,44528,45273,-9.0,19.0,1.0
13307,44545,45135,5.0,3.0,1.0
13308,44599,46285,12.0,-4.0,0.0
13309,44628,47467,-16.0,-16.0,0.0
13310,44641,45780,-17.0,2.0,1.0
13311,44655,46962,12.0,9.0,1.0
